,Name,Icon URL,Average User Rating,User Rating Count,Price,In-app Purchases,Genres,Image
13097,Fairytale Girls Craft Sim,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/b9/65/ef/b965efa2-a6db-6c69-76e9-d59f7d9b8f92/source/512x512bb.jpg,3.0,8.0,0.0,,"Games, Simulation, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13099,Antiquitas,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/c2/5a/b2/c25ab2ce-af56-06b3-a38d-e966439a4091/source/512x512bb.jpg,4.0,26.0,0.0,2.99,"Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13102,Ultimate Epic Battle Simulator,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/32/a2/cb/32a2cba0-44da-0dac-1178-5cc3f7a6e027/source/512x512bb.jpg,3.5,32.0,0.0,,"Games, Sports, Strategy, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13106,Prophecy of Merlin,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/4d/09/3a/4d093a25-0918-4be1-a496-5f232f5705e5/source/512x512bb.jpg,2.5,7.0,0.0,"4.99, 0.99, 9.99, 19.99","Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13107,Zombie Siege: Last Empire,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/59/b6/1c/59b61c97-dd34-d7b5-bf3c-33fa5d1e13ba/source/512x512bb.jpg,4.0,32.0,0.0,"4.99, 0.99, 9.99, 19.99, 99.99, 49.99, 24.99","Games, Strategy, Role Playing, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13110,Transit King Tycoon,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/bd/89/e5/bd89e5e9-e114-5a1d-53a5-d99c3443f0aa/source/512x512bb.jpg,4.5,920.0,0.0,"3.99, 3.99, 8.99, 17.99, 9.49, 3.99, 3.99, 1.99, 26.99, 3.99","Games, Entertainment, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13111,My Math Elementary Kids Games,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/07/00/53/0700536c-d4aa-0963-0391-1d2b62e2d009/source/512x512bb.jpg,4.5,8.0,0.0,"8.99, 64.99, 99.99","Education, Casual, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13113,Connect Trees,https://is5-ssl.mzstatic.com/image/thumb/Purple125/v4/83/da/21/83da21d8-4350-747f-7820-e7afb22a620d/source/512x512bb.jpg,4.5,335.0,0.0,,"Games, Entertainment, Family, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13114,Betrayal Character Tracker,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/d8/17/b5/d817b54b-cd4c-a985-42af-84ec2b61c3ad/source/512x512bb.jpg,4.0,5.0,0.0,0.99,"Reference, Role Playing, Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13115,Knives Out,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/65/8c/c3/658cc359-c1ca-22db-e62b-605d7c05f8d0/source/512x512bb.jpg,4.0,8856.0,0.0,"9.99, 0.99, 4.99, 2.99, 19.99, 29.99, 49.99, 99.99, 4.99, 0.99","Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13117,Infinite West - Puzzle Chess,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/08/26/be/0826bee5-dfbe-4087-da1b-b2425ed10669/source/512x512bb.jpg,3.0,190.0,0.0,"1.99, 1.99, 0.99, 0.99, 1.99, 4.99, 1.99, 4.99, 3.99, 3.99","Games, Board, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13125,"""Girls' Frontline""",https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/26/31/b9/2631b97d-f297-039f-3b4c-cca37106e1e1/source/512x512bb.jpg,4.5,1071.0,0.0,"9.99, 3.99, 4.99, 25.99, 0.99, 49.99, 99.99, 3.99, 29.99, 19.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13127,Critical Mass - war in space,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/b7/db/c8/b7dbc898-0cfc-c007-b13a-4fbd069b3cbe/source/512x512bb.jpg,4.5,16.0,3.99,,"Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13128,Final Heroes,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/e8/3a/71/e83a715c-35dc-921a-2cd1-5db1cfa2dda0/source/512x512bb.jpg,4.5,725.0,0.0,"7.99, 4.99, 7.99, 0.99, 14.99, 7.99, 4.99, 29.99, 99.99, 49.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13134,Rival Regions \u2014 War & Politics,https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/bb/21/65/bb216598-3e26-20fb-b5a6-a217ad0a2943/source/512x512bb.jpg,2.5,210.0,0.0,"0.99, 5.99, 17.99, 28.99, 1.99, 6.99, 12.99, 3.99, 54.99","Games, Simulation, Strategy, Social Networking",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13137,Bubble Shooter games 2018,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/ed/12/35/ed123575-8062-891b-1f03-6a8d7e8871a9/source/512x512bb.jpg,4.5,19.0,0.0,"0.99, 2.99, 17.99, 8.99","Games, Lifestyle, Family, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13143,AirTycoon Online 3,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/e1/d1/37/e1d1375d-5834-79e1-ab8a-b2efafcb5004/source/512x512bb.jpg,3.5,96.0,0.0,"4.99, 9.99, 19.99, 49.99, 99.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13144,Idle Traveler,https://is2-ssl.mzstatic.com/image/thumb/Purple125/v4/13/26/d9/1326d967-db08-3fe1-64e2-8378f49285b5/source/512x512bb.jpg,3.0,12.0,0.0,"1.99, 1.99, 9.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13145,Ultimate Alien Defense,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/2e/6c/a3/2e6ca305-1af8-1a63-c472-0684b4274c5c/source/512x512bb.jpg,4.5,5.0,0.0,"1.99, 1.99, 5.99","Games, Entertainment, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13152,Hopeless Land: For Survival,https://is5-ssl.mzstatic.com/image/thumb/Purple124/v4/0b/4e/27/0b4e27cf-9aa7-d846-eec4-cfc628c44561/source/512x512bb.jpg,4.0,404.0,0.0,"0.99, 4.99, 19.99, 9.99, 0.99, 99.99, 3.99, 49.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13153,Death Coming,https://is1-ssl.mzstatic.com/image/thumb/Purple115/v4/c0/34/fa/c034fad5-4b1c-056f-d913-27a2d22ae979/source/512x512bb.jpg,5.0,25.0,1.99,,"Games, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13163,Roads of Rome New Generation 2,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/a0/91/58/a09158f1-2999-379b-6801-5184f127b36e/source/512x512bb.jpg,2.5,27.0,0.0,5.99,"Games, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13165,Arena: Galaxy Control,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/93/d1/f0/93d1f021-56e4-4746-1c72-9f182493540b/source/512x512bb.jpg,4.5,101.0,0.0,"4.99, 0.99, 0.99, 8.99, 19.99, 9.99, 0.99, 4.99, 4.99, 49.99","Games, Strategy, Card",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13167,Masters of East,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/32/b6/5e/32b65ef4-3676-0b97-f2e4-627cbe1a95eb/source/512x512bb.jpg,4.5,17.0,0.0,"99.99, 9.99, 19.99, 4.99, 0.99, 49.99, 4.99","Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13173,Memory Sequence - Brain Game,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/16/f3/23/16f323c7-b506-c61a-837b-d9ed1daf4d3b/source/512x512bb.jpg,4.5,14.0,0.0,"2.99, 2.99","Games, Strategy, Casual, Education",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13177,MechCom 3 - 3D RTS,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/c0/d8/cc/c0d8cc64-fd8b-3ec5-e111-ac39736bd3ac/source/512x512bb.jpg,4.0,55.0,0.99,,"Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13178,Bubble Shooter Dragon Pop,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/e4/eb/b1/e4ebb149-3fd3-d886-9bf9-199aa96286a0/source/512x512bb.jpg,4.5,15796.0,0.0,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13180,Parking Escape,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/de/30/d5/de30d55d-d7c9-cd3a-5f04-f3f172720957/source/512x512bb.jpg,1.5,1047.0,0.0,"9.99, 4.99, 19.99, 99.99","Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13181,CITY REAL ESTATE TYCOON,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/89/67/1b/89671b40-1771-db42-77e2-3200d084b0a5/source/512x512bb.jpg,4.5,97.0,0.99,"3.99, 0.99, 15.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13184,Defend the Cake Tower Defense,https://is5-ssl.mzstatic.com/image/thumb/Purple114/v4/24/f9/b9/24f9b911-3375-e5a1-27d0-450abc400e73/source/512x512bb.jpg,3.0,17.0,4.99,,"Games, Entertainment, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13186,Inifinite TD,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/39/ea/ca/39eacacf-d69f-4a8b-1bd6-ae40370835e5/source/512x512bb.jpg,4.0,6.0,0.0,3.99,"Games, Strategy, Card",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13189,"Tank Command: RPG, Tanks Game",https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/77/54/15/775415d9-80c4-71c6-a689-e4f9bdb06950/source/512x512bb.jpg,4.5,53.0,0.0,"4.99, 8.99, 18.99, 47.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13191,Lordz.io - Medieval PvP Battle,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/66/11/da/6611daf9-cae3-9686-dd3a-4a3d2cddddab/source/512x512bb.jpg,4.0,670.0,0.0,"0.99, 3.99, 2.99, 8.99, 17.99, 44.99, 89.99","Games, Strategy, Action",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13201,Beat The Boss 2-Fight For You,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/07/60/3f/07603f7c-0e80-6f2a-34c6-f0efdd27ab97/source/512x512bb.jpg,4.5,125.0,0.0,,"Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13203,911 Operator Lite,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/f4/a8/98/f4a898f5-a2c7-fda6-e582-31ef40060acf/source/512x512bb.jpg,4.5,721.0,0.0,"4.99, 2.99, 0.99, 3.99, 4.99","Games, Strategy, Education, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13205,FunBridge Quiz 4,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/bf/57/f2/bf57f2c7-9b7e-6038-f282-700a0b9283da/source/512x512bb.jpg,4.0,24.0,8.99,,"Games, Entertainment, Strategy, Card",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13207,Star Ships Instructions,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/31/06/4d/31064d60-88b2-fb06-e0ee-5e8a3ae3ebbe/source/512x512bb.jpg,4.0,33.0,0.0,,"Education, Strategy, Games, Adventure",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13211,Flicky Chicky,https://is1-ssl.mzstatic.com/image/thumb/Purple125/v4/e5/cb/70/e5cb70ba-05c2-7f50-844a-3f0d5a84079c/source/512x512bb.jpg,4.5,20.0,0.0,"0.99, 2.99","Games, Entertainment, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13214,Mad Dogs \u2013 18+ Rival Gang Wars,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/a8/da/51/a8da51f2-686b-80d5-3d7c-66ecfe45bb6b/source/512x512bb.jpg,4.0,248.0,0.0,"1.99, 4.99, 22.99, 1.99, 0.99, 11.99, 44.99, 22.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13218,Connect 5,https://is5-ssl.mzstatic.com/image/thumb/Purple128/v4/c8/e4/ad/c8e4ad60-80b0-d050-3e3c-c2649c00a6a4/source/512x512bb.jpg,4.5,7.0,0.0,,"Games, Board, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13219,Weed Farm Firm with Ganja Maps,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/3d/04/c4/3d04c4a8-f7b4-5f44-7b94-76fc11eed836/source/512x512bb.jpg,2.5,14.0,0.0,"1.99, 12.99, 6.99","Games, Strategy, Trivia, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13222,Puzzix Quest,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/e1/ce/dd/e1ceddd4-eec3-2e2d-e5f6-c7e46510b471/source/512x512bb.jpg,5.0,5.0,0.0,"1.99, 4.99, 9.99, 19.99","Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13228,LoL e-Sports Manager,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/cd/c0/8b/cdc08b01-45c7-83af-fa86-e02d500b6f15/source/512x512bb.jpg,2.5,10.0,0.0,,"Games, Entertainment, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13229,War Defens-The Last Day To Die,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/e4/4f/fc/e44ffcc6-e812-1306-fee7-438b4f28a417/source/512x512bb.jpg,4.5,91.0,0.0,"3.99, 10.99, 1.99, 0.99, 10.99, 1.99, 0.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13235,Hostage Negotiator,https://is1-ssl.mzstatic.com/image/thumb/Purple114/v4/07/31/18/073118ab-0f8b-728b-8fdb-d1490c75b3c0/source/512x512bb.jpg,4.0,20.0,3.99,"0.99, 0.99, 0.99","Games, Card, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13238,Warship Battle Simulator,https://is3-ssl.mzstatic.com/image/thumb/Purple114/v4/07/7d/7c/077d7c45-de37-c324-bd5e-6b6aca6a2cd4/source/512x512bb.jpg,3.5,100.0,0.0,"11.99, 1.99, 2.99, 2.99, 2.99, 1.99, 1.99","Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13241,Motu Pop - Bubble Shooter Game,https://is4-ssl.mzstatic.com/image/thumb/Purple124/v4/9b/67/ef/9b67ef72-c513-5cef-99b8-4279fb1ca283/source/512x512bb.jpg,4.5,85.0,0.0,"1.99, 4.99, 2.99, 9.99","Games, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13246,Turret Defense: BTD Battles,https://is2-ssl.mzstatic.com/image/thumb/Purple128/v4/0d/05/ab/0d05ab20-96f1-93c6-6d0d-9327c3456cb6/source/512x512bb.jpg,4.5,55.0,0.0,"1.99, 1.99, 4.99, 0.99, 0.99, 1.99, 1.99, 1.99, 1.99, 1.99","Games, Entertainment, Adventure, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13257,Chain Strike\u2122,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/d5/ac/e8/d5ace8c3-ea0d-f944-e93b-7c5fa2062a54/source/512x512bb.jpg,4.0,598.0,0.0,"9.99, 99.99, 29.99, 4.99, 9.99, 2.99, 29.99, 99.99, 29.99, 29.99","Games, Entertainment, Strategy, Role Playing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13259,Wild West: Steampunk Alliances,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/bc/dd/ed/bcdded00-8a4b-ddd7-261a-037ec1061266/source/512x512bb.jpg,4.0,23.0,0.0,"4.99, 4.99, 19.99, 0.99, 99.99, 4.99, 49.99, 19.99, 49.99, 49.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13260,Hidden Object Christmas Puzzle,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/c9/f9/a9/c9f9a962-198d-138a-4b33-5d8494b6564e/source/512x512bb.jpg,4.5,42.0,0.0,2.99,"Games, Travel, Puzzle, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13261,From Zero to Hero: Cityman,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/07/ff/a1/07ffa146-4c46-618f-8693-13b6bc43a343/source/512x512bb.jpg,5.0,146729.0,0.0,"0.99, 2.99, 6.99, 1.99, 13.99, 3.99, 1.99, 4.99, 3.99, 5.99","Games, Finance, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13262,Crypto Watcher,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/7e/fc/ee/7efcee39-605e-e65f-4041-52bbc54d7bb1/source/512x512bb.jpg,4.5,7.0,0.0,1.99,"Finance, Games, Strategy, Simulation",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13263,Kingdom Defense: Castle War TD,https://is4-ssl.mzstatic.com/image/thumb/Purple62/v4/2b/3f/a6/2b3fa670-4ab9-0ad4-dc9a-94e02c86164c/source/512x512bb.jpg,3.5,13.0,0.0,"1.99, 4.99, 0.99, 1.99, 9.99, 4.99, 1.99, 6.99","Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13265,Royal Chaos,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/49/2d/01/492d011d-a0c8-7e45-4f78-3007b6d44a34/source/512x512bb.jpg,4.5,9216.0,0.0,"0.99, 4.99, 9.99, 1.99, 19.99, 14.99, 29.99, 6.99, 49.99, 3.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13266,AQ: First Contact,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/78/90/9b/78909bff-58a2-241e-106e-7d4c73da17ab/source/512x512bb.jpg,4.5,25.0,0.0,"1.99, 1.99, 1.99, 0.99, 1.99, 9.99, 5.99, 5.99, 45.99, 9.99","Games, Action, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13267,Crafty Town Idle City Builder,https://is4-ssl.mzstatic.com/image/thumb/Purple118/v4/ec/44/52/ec445200-e482-5c07-9fe9-3938899b0a31/source/512x512bb.jpg,4.5,52.0,0.0,,"Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13268,Alicia Quatermain (Platinum),https://is3-ssl.mzstatic.com/image/thumb/Purple125/v4/42/96/0c/42960c28-78eb-f4d9-dc03-33a6a0d3f119/source/512x512bb.jpg,4.5,161.0,0.0,4.99,"Games, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13269,Car Merger,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/d4/f8/20/d4f82000-62bd-050c-adac-5753941c81f0/source/512x512bb.jpg,4.5,31612.0,0.0,"2.99, 2.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13270,Souptastic!,https://is5-ssl.mzstatic.com/image/thumb/Purple62/v4/5b/8d/60/5b8d602f-2107-3bfb-d263-6dfb63a05bba/source/512x512bb.jpg,5.0,7.0,0.0,,"Games, Strategy, Simulation, Education",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13276,Go Wars,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/c2/ed/39/c2ed39ed-fa8f-cd10-ff4c-9e7a9b942dc0/source/512x512bb.jpg,4.5,225.0,0.0,"9.99, 19.99","Games, Strategy, Education, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13277,President Simulator,https://is2-ssl.mzstatic.com/image/thumb/Purple118/v4/84/98/91/849891c1-c55a-b95e-16df-02271877b875/source/512x512bb.jpg,3.0,137.0,0.0,"1.99, 0.99, 0.99, 0.99, 3.99, 2.99, 0.99, 10.99, 0.99, 0.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13283,BATPLA - Battle for the Planet,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/c0/9f/0e/c09f0e5e-5177-8cf5-7b1b-b0021f3d77f8/source/512x512bb.jpg,4.5,29.0,0.0,"0.99, 0.99, 9.99, 4.99, 24.99","Games, Simulation, Entertainment, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13287,Wired Pixel,https://is5-ssl.mzstatic.com/image/thumb/Purple118/v4/fe/45/d1/fe45d19e-3219-975a-e5bb-053832bcd85e/source/512x512bb.jpg,5.0,25.0,0.0,"0.99, 1.99, 2.99, 4.99, 0.99, 1.99, 2.99, 4.99","Games, Strategy, Board, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13293,Cooking Madness-Kitchen Frenzy,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/b6/87/28/b68728a9-bac3-7770-9eb1-c85edc6efcca/source/512x512bb.jpg,4.5,98933.0,0.0,"0.99, 4.99, 0.99, 9.99, 1.99, 0.99, 6.99, 24.99, 14.99, 2.99","Games, Casual, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13294,Heroes Legend: Idle RPG,https://is1-ssl.mzstatic.com/image/thumb/Purple125/v4/be/18/d1/be18d18c-12c9-afc1-b1cd-10f8f3e9e0b8/source/512x512bb.jpg,4.5,651.0,0.0,"0.99, 4.99, 2.99, 9.99, 29.99, 4.99, 99.99, 49.99, 14.99, 69.99","Games, Role Playing, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13296,Tam Qu\u1ed1c Truy\u1ec1n K\u1ef3 Mobile,https://is4-ssl.mzstatic.com/image/thumb/Purple128/v4/77/68/57/77685788-ddb3-c20e-c072-a93302cb46bb/source/512x512bb.jpg,5.0,24.0,0.0,"9.99, 4.99, 0.99, 1.99, 49.99, 99.99","Games, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13300,Pop Culture Live,https://is3-ssl.mzstatic.com/image/thumb/Purple118/v4/b5/7d/82/b57d82a5-db69-643c-1e5f-ebf3e86ac871/source/512x512bb.jpg,3.5,53.0,0.0,,"Games, Trivia, Strategy, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13304,Gnomes Garden: Christmas story,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/93/ea/e2/93eae24f-7739-eb06-dd32-d0e096c09ede/source/512x512bb.jpg,5.0,5.0,4.99,,"Games, Entertainment, Strategy, Family",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13305,Gnomes Garden: Christmas story,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/93/ea/e2/93eae24f-7739-eb06-dd32-d0e096c09ede/source/512x512bb.jpg,5.0,5.0,4.99,,"Games, Entertainment, Strategy, Family",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13309,Clash of Race Teams,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/c8/47/88/c847888b-5565-82ff-cdea-d7030898173b/source/512x512bb.jpg,4.5,8.0,0.0,"3.99, 9.99, 4.99","Games, Strategy, Racing",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13310,Cube Conquest for MERGE Cube,https://is3-ssl.mzstatic.com/image/thumb/Purple128/v4/01/ce/69/01ce697a-f83b-080c-538b-a0cfc2adb3d4/source/512x512bb.jpg,5.0,8.0,1.99,,"Games, Entertainment, Strategy, Puzzle",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13311,GloryGuide for Vainglory,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/c9/6d/12/c96d128c-a46c-290a-14a2-b6ff85ec24be/source/512x512bb.jpg,4.5,192.0,0.0,2.99,"Reference, Strategy, Games",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13313,Bubble Shooter Bear Pop,https://is1-ssl.mzstatic.com/image/thumb/Purple128/v4/29/09/f4/2909f46b-e489-baeb-6839-3e42d0c1c341/source/512x512bb.jpg,4.5,139.0,0.0,,"Games, Strategy, Puzzle, Entertainment",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13317,Overdrive Ninja Shadow,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/41/8f/cc/418fccd2-b311-79ee-9845-d7d456aa32ef/source/512x512bb.jpg,4.5,123.0,0.0,"1.99, 4.99, 0.99, 9.99, 1.99, 9.99, 4.99, 19.99, 0.99","Games, Action, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13319,Ludo Championship,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/c5/66/0c/c5660c95-d3c8-9f18-bae7-0a1801040b2e/source/512x512bb.jpg,4.5,29.0,0.0,"1.99, 4.99, 29.99","Games, Entertainment, Strategy, Board",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13320,Draw A Tower,https://is4-ssl.mzstatic.com/image/thumb/Purple115/v4/74/dc/1d/74dc1d90-d218-2a79-873c-6d106abfca50/source/512x512bb.jpg,4.5,25.0,0.0,0.99,"Games, Strategy, Casual",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
13321,Idle Space Dynasty,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/5b/60/f6/5b60f685-e597-bcf6-732b-dcafdb403f74/source/512x512bb.jpg,4.5,37.0,0.0,"3.99, 17.99, 8.99, 1.99, 44.99","Games, Simulation, Strategy",<PIL.Image.Image image mode=RGB size=150x150 at 0x7F06707C86A0>
